ID	DOCULECT	CONCEPT	VALUE	FORM	SOURCE	SAGART_ID
5582	Tshobdun	dry	səɣrɐm	səɣrɐm	Sun2019	
5605	Tshobdun	dry	ʃɔ́ʃəm	ʃɔ́ʃəm	Sun2019	
5887	NgyaltsuZbu	dry	kə-spɐ̂ʁ	kə-spɐ̂ʁ	Gong2018	
5941	NgyaltsuZbu	dry	rɑ́mʔ	rɑ́mʔ	Gong2018	
6276	Zlarong	dry	rã31rã55	rã31rã55	Zhao2019	
6458	KyomkyoSitu	dry	kəraʔm	kəraʔm	Prins2016	
12	Bantawa	early	rimrim	rimrim	Jongens2009	33896
251	Daofu	early	də ɕva	də ɕva	Huang1992	19319
535	Japhug	early	nɯmtɕi	nɯmtɕi	Jacques2015b	25786
1317	WobziKhroskyabs	early	nvsê	nvsê	Lai2017	31594
1637	Zhaba	early	tə⁵⁵ra⁵⁵	tə⁵⁵ra⁵⁵	Huang1992	21793
1917	MaerkangrGyalrong	early	kə nə phso	kə nə phso	Huang1992	18032
2175	MuyaKangding	early	thɐ⁵⁵xæ⁵³	thɐ⁵⁵xæ⁵³	Huang1992	20762
2681	MenyaGao	early		2kɛxʌ	Gao2016	
3033	QueyuXinlong	early	qa⁵⁵ŋguə⁵⁵	qa⁵⁵ŋguə⁵⁵	Huang1992	20626
3457	QueyuPubarong	early	ʐje	ʐje	GuanForthcoming	
3620	SiyuewuKhroskyabs	early	dʑə́ɣne	dʑə́ɣne		38817
3966	BragbarSitu	early	nə-psōs	nə-psōs	ZhangForthcoming	
4432	Geshiza	early		ŋui	Honkasalo2019	
4658	GuanyinqiaoKhroskyabs	early	nvse⁵³	nvse⁵³	Huang2007	
5164	NjorogsKhroskyabs	early		nə³³fso⁵³	Yin2007	
5681	Tshobdun	early			Sun2019	
6030	NgyaltsuZbu	early	chéche	chéche	Gong2018	
6381	Zlarong	early			Zhao2019	
6459	KyomkyoSitu	early	tawo	tawo	Prins2016	
13	Bantawa	eight	lek-ka	lek-ka	Jongens2009	33902
14	Bantawa	eight	rek-wa	rek-wa	Jongens2009	33903
252	Daofu	eight	rjɛ	rjɛ	Huang1992	19155
536	Japhug	eight	kɯrcat	kɯrcat	Jacques2015b	2592
944	Tangut	eight	jar	jar	Li1997	38119
1318	WobziKhroskyabs	eight	vjɑ́	vjɑ́	Lai2017	31599
1638	Zhaba	eight	ɟje⁵⁵	ɟje⁵⁵	Huang1992	22903
1918	MaerkangrGyalrong	eight	wə rjɑt	wə rjɑt	Huang1992	22081
2176	MuyaKangding	eight	ɕuɐ⁵³	ɕuɐ⁵³	Huang1992	22878
2177	MuyaKangding	eight	dʑue⁵³	dʑue⁵³	Huang1992	22879
2447	MenyaGao	eight		1ɕʌ-	Gao2016	
2785	OldBurmese	eight	rhyat	rhyat		31066
3034	QueyuXinlong	eight	pʃɛ¹³	pʃɛ¹³	Huang1992	20468
3363	QueyuPubarong	eight	ᵖɕə̄ʐo	ᵖɕə̄ʐo	GuanForthcoming	
3621	SiyuewuKhroskyabs	eight	vjɑ́d	vjɑ́d		38818
3967	BragbarSitu	eight	kərcēt	kərcēt	ZhangForthcoming	
4457	Geshiza	eight		rjɛ	Honkasalo2019	
4659	GuanyinqiaoKhroskyabs	eight	vja⁵⁵	vja⁵⁵	Huang2007	
5266	NjorogsKhroskyabs	eight		ʁvjat⁵³	Yin2007	
5682	Tshobdun	eight			Sun2019	
6019	NgyaltsuZbu	eight	vərɟêt	vərɟêt	Gong2018	
6119	Zlarong	eight	ɕɛ13	ɕɛ13	Zhao2019	
6460	KyomkyoSitu	eight	kərscat	kərscat	Prins2016	
15	Bantawa	far	hyana	hyana	Jongens2009	33905
253	Daofu	far	gɛ tɕe dʑi	gɛ tɕe dʑi	Huang1992	19271
537	Japhug	far	arqʰi	arqʰi	Jacques2015b	2751
945	Tangut	far	khwa	khwa	Li1997	38022
1319	WobziKhroskyabs	far	rɑ́ŋ	rɑ́ŋ	Lai2017	31601
1639	Zhaba	far	tʂi⁵⁵tʂi⁵⁵	tʂi⁵⁵tʂi⁵⁵	Huang1992	21759
1919	MaerkangrGyalrong	far	kə cçhə	kə cçhə	Huang1992	18002
2178	MuyaKangding	far	qhuɐ⁵⁵rɐ⁵³	qhuɐ⁵⁵rɐ⁵³	Huang1992	22993
2565	MenyaGao	far		1qha̠ʐʌ	Gao2016	
2786	OldBurmese	far	wiyḥ	wiyḥ		31067
3035	QueyuXinlong	far	tha⁵⁵ri⁵⁵	tha⁵⁵ri⁵⁵	Huang1992	20590
3458	QueyuPubarong	far	kwākwā	kwākwā	GuanForthcoming	
3622	SiyuewuKhroskyabs	far	tɕʰêrdə	tɕʰêrdə		38819
3968	BragbarSitu	far	chɐ̂	chɐ̂	ZhangForthcoming	
4514	Geshiza	far		tɕæ-dʑi	Honkasalo2019	
4660	GuanyinqiaoKhroskyabs	far	ntʰɑŋ⁵⁵rɑŋ⁵⁵	ntʰɑŋ⁵⁵rɑŋ⁵⁵	Huang2007	
5315	NjorogsKhroskyabs	far		tʰaq³³raŋ⁵³	Yin2007	
5676	Tshobdun	far			Sun2019	
5770	NgyaltsuZbu	far	ɐ́rqə	ɐ́rqə	Gong2018	
6318	Zlarong	far	tha31ri55	tha31ri55	Zhao2019	
6461	KyomkyoSitu	far	kəche	kəche	Prins2016	
6462	KyomkyoSitu	far	kəskriʔn	kəskriʔn	Prins2016	
538	Japhug	female	tɕheme	tɕheme	Jacques2015b	3016
848	Japhug	female		tɕheme	Jacques2015b	
1266	Tangut	female		sji²dzjwo¹	Li1997	
1554	WobziKhroskyabs	female		məlé	Lai2017	
2505	MenyaGao	female		1məzæ̠	Gao2016	
3459	QueyuPubarong	female	zȭntsʰɨ	zȭntsʰɨ	GuanForthcoming	
3623	SiyuewuKhroskyabs	female	məlé	məlé		38820
3969	BragbarSitu	female	tə-mī	tə-mī	ZhangForthcoming	
4497	Geshiza	female		sme	Honkasalo2019	
4661	GuanyinqiaoKhroskyabs	female	mə⁵⁵le⁵⁵	mə⁵⁵le⁵⁵	Huang2007	
4662	GuanyinqiaoKhroskyabs	female	və⁵⁵sme⁵⁵	və⁵⁵sme⁵⁵	Huang2007	
5126	NjorogsKhroskyabs	female		me³³le⁵⁵	Yin2007	
5617	Tshobdun	female	tə́mɛ	tə́mɛ	Sun2019	
5983	NgyaltsuZbu	female	təmî	təmî	Gong2018	
6182	Zlarong	female	mi13	mi13	Zhao2019	
6463	KyomkyoSitu	female	təmuʔ	təmuʔ	Prins2016	
539	Japhug	few	rkɯn	rkɯn	Jacques2015b	3069
849	Japhug	few		rkɯn	Jacques2015b	
1275	Tangut	few		zjɨɨr¹	Li1997	
1555	WobziKhroskyabs	few		tsɑ̂qɑ	Lai2017	
2708	MenyaGao	few		2nini	Gao2016	
3460	QueyuPubarong	few	ninī	ninī	GuanForthcoming	
3624	SiyuewuKhroskyabs	few	ɲóŋ	ɲóŋ		38821
3970	BragbarSitu	few	mənê	mənê	ZhangForthcoming	
4581	Geshiza	few		wzə	Honkasalo2019	
4663	GuanyinqiaoKhroskyabs	few	tsɛ⁵⁵kɛ³³	tsɛ⁵⁵kɛ³³	Huang2007	
5138	NjorogsKhroskyabs	few		mneʔ⁵⁵	Yin2007	
5459	Tshobdun	few	mɲiʔ	mɲiʔ	Sun2019	
5873	NgyaltsuZbu	few	kə-mnéʔ	kə-mnéʔ	Gong2018	
5898	NgyaltsuZbu	few	kərkôn	kərkôn	Gong2018	
6235	Zlarong	few	ȵa31ȵo55	ȵa31ȵo55	Zhao2019	
6464	KyomkyoSitu	few	kəmniʔ	kəmniʔ	Prins2016	
16	Bantawa	firewood	sɨŋ	sɨŋ	Jongens2009	33910
254	Daofu	firewood	mə si	mə si	Huang1992	17659
540	Japhug	firewood	sɯɴɢoʁ	sɯɴɢoʁ	Jacques2015b	25787
946	Tangut	firewood	sjɨ mə	sjɨ mə	Li1997	38178
1320	WobziKhroskyabs	firewood	sê	sê	Lai2017	31606
1640	Zhaba	firewood	shɛ¹³	shɛ¹³	Huang1992	21511
1920	MaerkangrGyalrong	firewood	ʃᴇ	ʃᴇ	Huang1992	17737
2179	MuyaKangding	firewood	tshə³³rø⁵³	tshə³³rø⁵³	Huang1992	22863
2626	MenyaGao	firewood		1tshəʐø	Gao2016	
2787	OldBurmese	firewood	thaṅḥ	thaṅḥ		31068
3036	QueyuXinlong	firewood	se⁵⁵	se⁵⁵	Huang1992	25415
3420	QueyuPubarong	firewood	ˣsǒ	ˣsǒ	GuanForthcoming	
3625	SiyuewuKhroskyabs	firewood	sê	sê		38822
3971	BragbarSitu	firewood	ɕê	ɕê	ZhangForthcoming	
4489	Geshiza	firewood		sʰi	Honkasalo2019	
4664	GuanyinqiaoKhroskyabs	firewood	se⁵³	se⁵³	Huang2007	
5272	NjorogsKhroskyabs	firewood		se⁵⁵	Yin2007	
5411	Tshobdun	firewood	kɐ́ju	kɐ́ju	Sun2019	
5852	NgyaltsuZbu	firewood	kɐjû	kɐjû	Gong2018	
5951	NgyaltsuZbu	firewood	sə́tɕhɐʁ	sə́tɕhɐʁ	Gong2018	
6335	Zlarong	firewood	tshi53	tshi53	Zhao2019	
6465	KyomkyoSitu	firewood	ʃu	ʃu	Prins2016	
17	Bantawa	five	cʰuk-ka	cʰuk-ka	Jongens2009	33912
255	Daofu	five	ɴɢvɛ	ɴɢvɛ	Huang1992	23891
541	Japhug	five	kɯmŋu	kɯmŋu	Jacques2015b	3281
947	Tangut	five	ŋwə	ŋwə	Li1997	38040
1321	WobziKhroskyabs	five	mŋɑ́	mŋɑ́	Lai2017	31608
1641	Zhaba	five	ŋøi¹³	ŋøi¹³	Huang1992	21644
1921	MaerkangrGyalrong	five	kə mŋo	kə mŋo	Huang1992	17916
2180	MuyaKangding	five	ɴɑ⁵³	ɴɑ⁵³	Huang1992	23738
2181	MuyaKangding	five	ŋæ⁵³	ŋæ⁵³	Huang1992	22873
2546	MenyaGao	five		1ɴa̠-	Gao2016	
2788	OldBurmese	five	ṅāḥ	ṅāḥ		31069
3037	QueyuXinlong	five	ŋua⁵⁵	ŋua⁵⁵	Huang1992	20465
3361	QueyuPubarong	five	ŋwaʐo	ŋwaʐo	GuanForthcoming	
3626	SiyuewuKhroskyabs	five	mŋɑ́d	mŋɑ́d		38823
3972	BragbarSitu	five	kəmŋɐ̂j	kəmŋɐ̂j	ZhangForthcoming	
4430	Geshiza	five		ŋuæ	Honkasalo2019	
4665	GuanyinqiaoKhroskyabs	five	mŋa⁵⁵	mŋa⁵⁵	Huang2007	
5140	NjorogsKhroskyabs	five		mŋa⁵⁵	Yin2007	
5416	Tshobdun	five	kə́mŋo	kə́mŋo	Sun2019	
5895	NgyaltsuZbu	five	kəmŋɐ̂	kəmŋɐ̂	Gong2018	
6249	Zlarong	five	ŋa13	ŋa13	Zhao2019	
6466	KyomkyoSitu	five	kəmŋi	kəmŋi	Prins2016	
18	Bantawa	forget	manma	manma	Jongens2009	33919
850	Japhug	forget		jmɯt	Jacques2015b	
1254	Tangut	forget		mjɨ̣²	Li1997	
1556	WobziKhroskyabs	forget		lmə̂	Lai2017	
2735	MenyaGao	forget		2thʌmə	Gao2016	
3461	QueyuPubarong	forget	xǣ	xǣ	GuanForthcoming	
3627	SiyuewuKhroskyabs	forget	lmə̂d	lmə̂d		38824
3973	BragbarSitu	forget	jmə̂	jmə̂	ZhangForthcoming	
4351	Geshiza	forget		lmə	Honkasalo2019	
4666	GuanyinqiaoKhroskyabs	forget	lmə⁵³	lmə⁵³	Huang2007	
5233	NjorogsKhroskyabs	forget		rmit⁵⁵	Yin2007	
5404	Tshobdun	forget	jmə̂t	jmə̂t	Sun2019	
5853	NgyaltsuZbu	forget	kɑ-lmɑ̂t	kɑ-lmɑ̂t	Gong2018	
6382	Zlarong	forget			Zhao2019	
6467	KyomkyoSitu	forget	kajmə	kajmə	Prins2016	
19	Bantawa	four	lek-ka	lek-ka	Jongens2009	33920
256	Daofu	four	ɤɮə	ɤɮə	Huang1992	19151
542	Japhug	four	kɯβde	kɯβde	Jacques2015b	3705
948	Tangut	four	ljɨɨr	ljɨɨr	Li1997	37958
1322	WobziKhroskyabs	four	vdə́	vdə́	Lai2017	31618
1642	Zhaba	four	dʌ¹³	dʌ¹³	Huang1992	21643
1922	MaerkangrGyalrong	four	kə wdi	kə wdi	Huang1992	21340
2182	MuyaKangding	four	ʑi⁵³	ʑi⁵³	Huang1992	22871
2183	MuyaKangding	four	rə̱⁵³	rə̱⁵³	Huang1992	22870
2664	MenyaGao	four		1ʐʌ̠-	Gao2016	
2789	OldBurmese	four	liyḥ	liyḥ		31070
3038	QueyuXinlong	four	bʒi¹³	bʒi¹³	Huang1992	20464
3462	QueyuPubarong	four	bʑɨ̄ʐo	bʑɨ̄ʐo	GuanForthcoming	
3628	SiyuewuKhroskyabs	four	vdə́	vdə́		38825
3974	BragbarSitu	four	kojdî	kojdî	ZhangForthcoming	
4583	Geshiza	four		wʑæ	Honkasalo2019	
4667	GuanyinqiaoKhroskyabs	four	vdə⁵⁵	vdə⁵⁵	Huang2007	
5088	NjorogsKhroskyabs	four		ɣdi⁵⁵	Yin2007	
5683	Tshobdun	four			Sun2019	
5912	NgyaltsuZbu	four	kɯvdɑ̂	kɯvdɑ̂	Gong2018	
6133	Zlarong	four	ɣə13	ɣə13	Zhao2019	
6468	KyomkyoSitu	four	kəbdu	kəbdu	Prins2016	
20	Bantawa	full	bʰeplo	bʰeplo	Jongens2009	33926
257	Daofu	full	rə xsɛ	rə xsɛ	Huang1992	19281
543	Japhug	full	mtsʰɤt	mtsʰɤt	Jacques2015b	3864
949	Tangut	full	sə¹	sə¹	Li1997	3868
1323	WobziKhroskyabs	full	fsǽ	fsǽ	Lai2017	31624
1643	Zhaba	full	ʌ⁵⁵pei⁵⁵	ʌ⁵⁵pei⁵⁵	Huang1992	23686
1923	MaerkangrGyalrong	full	kə mȵot	kə mȵot	Huang1992	18009
2184	MuyaKangding	full	to⁵⁵sə³³	to⁵⁵sə³³	Huang1992	20693
2185	MuyaKangding	full	tə³³sə⁵³	tə³³sə⁵³	Huang1992	21884
2618	MenyaGao	full		1tɔ̠sə	Gao2016	
2790	OldBurmese	full	plañʔ	plañʔ		31071
3039	QueyuXinlong	full	psɔ⁵⁵	psɔ⁵⁵	Huang1992	20598
3385	QueyuPubarong	full	sʰò	sʰò	GuanForthcoming	
3629	SiyuewuKhroskyabs	full	fsód	fsód		38826
3975	BragbarSitu	full	məjōt	məjōt	ZhangForthcoming	
4603	Geshiza	full			Honkasalo2019	
4668	GuanyinqiaoKhroskyabs	full	fsɛ⁵⁵	fsɛ⁵⁵	Huang2007	
5081	NjorogsKhroskyabs	full		fsot⁵⁵	Yin2007	
5640	Tshobdun	full	vɟaʔ	vɟaʔ	Sun2019	
5856	NgyaltsuZbu	full	kɑ-mtshôˠt	kɑ-mtshôˠt	Gong2018	
6383	Zlarong	full			Zhao2019	
6469	KyomkyoSitu	full	kəməjot	kəməjot	Prins2016	
21	Bantawa	good	nuwak	nuwak	Jongens2009	33929
258	Daofu	good	ʁjɛ	ʁjɛ	Huang1992	19357
259	Daofu	good	gɑ ʁjɛ	gɑ ʁjɛ	Huang1992	19358
544	Japhug	good	sna	sna	Jacques2015b	32069
545	Japhug	good	pe	pe	Jacques2015b	3970
950	Tangut	good	ŋạ²	ŋạ²	Li1997	3974
1324	WobziKhroskyabs	good	tsʰâ	tsʰâ	Lai2017	31627
1644	Zhaba	good	lɪ⁵⁵lɪ⁵⁵	lɪ⁵⁵lɪ⁵⁵	Huang1992	21823
1924	MaerkangrGyalrong	good	kə hou	kə hou	Huang1992	18051
2186	MuyaKangding	good	si⁵⁵βə⁵³	si⁵⁵βə⁵³	Huang1992	23062
2581	MenyaGao	good		1sivə	Gao2016	
2791	OldBurmese	good	ko₂ṅḥ	ko₂ṅḥ		31072
3040	QueyuXinlong	good	qa⁵⁵tɕhi⁵⁵	qa⁵⁵tɕhi⁵⁵	Huang1992	20649
3395	QueyuPubarong	good	tʰəkō	tʰəkō	GuanForthcoming	
3630	SiyuewuKhroskyabs	good	tsʰæ̂ʁ	tsʰæ̂ʁ		38827
3976	BragbarSitu	good	bdɐ̂	bdɐ̂	ZhangForthcoming	
4291	Geshiza	good		a̯jær	Honkasalo2019	
4423	Geshiza	good		ŋi	Honkasalo2019	
4669	GuanyinqiaoKhroskyabs	good	tsʰɑ⁵³	tsʰɑ⁵³	Huang2007	
5111	NjorogsKhroskyabs	good		la⁵⁵	Yin2007	
5552	Tshobdun	good	rkaŋ	rkaŋ	Sun2019	
5593	Tshobdun	good	sneʔ	sneʔ	Sun2019	
5639	Tshobdun	good	vde	vde	Sun2019	
5822	NgyaltsuZbu	good	kɐ-qhrɐ̂	kɐ-qhrɐ̂	Gong2018	
5878	NgyaltsuZbu	good	kə-ⁿɟɐ́ʁ	kə-ⁿɟɐ́ʁ	Gong2018	
5892	NgyaltsuZbu	good	kə-χô	kə-χô	Gong2018	
6129	Zlarong	good	e31mi53	e31mi53	Zhao2019	
6266	Zlarong	good	pə55ta55	pə55ta55	Zhao2019	
6470	KyomkyoSitu	good	kəbde	kəbde	Prins2016	
6471	KyomkyoSitu	good	kəsnaʔ	kəsnaʔ	Prins2016	
260	Daofu	green	sŋur ma	sŋur ma	Huang1992	19805
261	Daofu	green	rŋə rŋə	rŋə rŋə	Huang1992	19309
546	Japhug	green	arŋi	arŋi	Jacques2015b	4076
951	Tangut	green	ŋwər¹	ŋwər¹	Li1997	4080
1325	WobziKhroskyabs	green	rŋə̂	rŋə̂	Lai2017	31629
1645	Zhaba	green	dʑᴜ³³ nkhu⁵⁵	dʑᴜ³³ nkhu⁵⁵	Huang1992	23811
1925	MaerkangrGyalrong	green	ldʒɐl kə	ldʒɐl kə	Huang1992	18025
2187	MuyaKangding	green	dʑɑ̃³³khu⁵³	dʑɑ̃³³khu⁵³	Huang1992	23959
2667	MenyaGao	green		2dʑæ̠ŋkhu	Gao2016	
2792	OldBurmese	green	cimḥ	cimḥ		31073
2793	OldBurmese	green	ññuiv	ññuiv		31074
3041	QueyuXinlong	green	n̥ɯ⁵⁵n̥ɯ³³	n̥ɯ⁵⁵n̥ɯ³³	Huang1992	20617
3352	QueyuPubarong	green	n̥ən̥ə	n̥ən̥ə	GuanForthcoming	
3631	SiyuewuKhroskyabs	green	vŋə́d	vŋə́d		38828
3977	BragbarSitu	green	tə-jnɐ-mdɐ̄k	tə-jnɐ-mdɐ̄k	ZhangForthcoming	
4466	Geshiza	green		rŋə	Honkasalo2019	
4670	GuanyinqiaoKhroskyabs	green	ldʑə⁵⁵kəɣ³³	ldʑə⁵⁵kəɣ³³	Huang2007	
5216	NjorogsKhroskyabs	green		rdʑem³³ku⁵³	Yin2007	
5684	Tshobdun	green			Sun2019	
5781	NgyaltsuZbu	green	k-ɐrŋwíʔ	k-ɐrŋwíʔ	Gong2018	
6261	Zlarong	green	ŋu55ŋi53	ŋu55ŋi53	Zhao2019	
6472	KyomkyoSitu	green	rɟaŋkə	rɟaŋkə	Prins2016	
6473	KyomkyoSitu	green	wəmdoʔk	wəmdoʔk	Prins2016	
22	Bantawa	hard	cʰakma (cʰakta)	cʰakma (cʰakta)	Jongens2009	33934
262	Daofu	hard	gɛ rgi	gɛ rgi	Huang1992	21529
263	Daofu	hard	rgi rgi	rgi rgi	Huang1992	19332
547	Japhug	hard	rko	rko	Jacques2015b	25789
952	Tangut	hard	.jijr 1.74	.jijr 1.74	Li1997	38025
1326	WobziKhroskyabs	hard	rɣê	rɣê	Lai2017	31633
1646	Zhaba	hard	kha³³kha⁵⁵	kha³³kha⁵⁵	Huang1992	21806
1926	MaerkangrGyalrong	hard	kə rko	kə rko	Huang1992	18042
2188	MuyaKangding	hard	ɴGua³³ɴGua⁵³	ɴGua³³ɴGua⁵³	Huang1992	23043
2713	MenyaGao	hard		2ɴɢæ̠ɴɢæ̠	Gao2016	
2794	OldBurmese	hard	mā	mā		31075
3042	QueyuXinlong	hard	qɯ⁵⁵qɯ³³	qɯ⁵⁵qɯ³³	Huang1992	20638
3463	QueyuPubarong	hard	qãɪqã̄ɪ	qãɪqã̄ɪ	GuanForthcoming	
3632	SiyuewuKhroskyabs	hard	rɣê	rɣê		38829
3978	BragbarSitu	hard	ŋkhrâŋ	ŋkhrâŋ	ZhangForthcoming	
3979	BragbarSitu	hard	ŋkhâŋ	ŋkhâŋ	ZhangForthcoming	
4453	Geshiza	hard		rgi	Honkasalo2019	
4671	GuanyinqiaoKhroskyabs	hard	rqo⁵⁵	rqo⁵⁵	Huang2007	
5174	NjorogsKhroskyabs	hard		nkʰraʔŋ⁵⁵	Yin2007	
5685	Tshobdun	hard			Sun2019	
5879	NgyaltsuZbu	hard	kə-ⁿkɐ́ʔ	kə-ⁿkɐ́ʔ	Gong2018	
5925	NgyaltsuZbu	hard	nⁿɢɐ́ʔ	nⁿɢɐ́ʔ	Gong2018	
6255	Zlarong	hard	ŋɡɛ55e55	ŋɡɛ55e55	Zhao2019	
6474	KyomkyoSitu	hard	kərko	kərko	Prins2016	
23	Bantawa	he or she [third person singular]	kʰo	kʰo	Jongens2009	33935
264	Daofu	he or she [third person singular]	thə	thə	Huang1992	15772
548	Japhug	he or she [third person singular]	ɯʑo	ɯʑo	Jacques2015b	4288
953	Tangut	he or she [third person singular]	tsjij	tsjij	Li1997	38133
1327	WobziKhroskyabs	he or she [third person singular]	cə̂	cə̂	Lai2017	31634
1647	Zhaba	he or she [third person singular]	ŋᴜ⁵⁵ ʐᴜ⁵⁵	ŋᴜ⁵⁵ ʐᴜ⁵⁵	Huang1992	25102
1648	Zhaba	he or she [third person singular]	tᴜ³³ʐᴜ⁵⁵	tᴜ³³ʐᴜ⁵⁵	Huang1992	23443
1927	MaerkangrGyalrong	he or she [third person singular]	wə jo	wə jo	Huang1992	17976
1928	MaerkangrGyalrong	he or she [third person singular]	mə	mə	Huang1992	17975
2189	MuyaKangding	he or she [third person singular]	wɐ²⁴ tsə³³	wɐ²⁴ tsə³³	Huang1992	22962
2190	MuyaKangding	he or she [third person singular]	ɐ⁵³ tsə³³	ɐ⁵³ tsə³³	Huang1992	20390
2648	MenyaGao	he or she [third person singular]		1ʌtsə	Gao2016	
2795	OldBurmese	he or she [third person singular]	sū	sū		38791
3043	QueyuXinlong	he or she [third person singular]	pa¹³	pa¹³	Huang1992	20562
3044	QueyuXinlong	he or she [third person singular]	tsɛ¹³	tsɛ¹³	Huang1992	16141
3464	QueyuPubarong	he or she [third person singular]	tʰə̌, tsə̌	tʰə̌, tsə̌	GuanForthcoming	
3633	SiyuewuKhroskyabs	he or she [third person singular]	cə̂	cə̂		38830
3634	SiyuewuKhroskyabs	he or she [third person singular]	ætə̂	ætə̂		38831
3980	BragbarSitu	he or she [third person singular]	omə̂	omə̂	ZhangForthcoming	
4349	Geshiza	he or she [third person singular]		lmæ	Honkasalo2019	
4672	GuanyinqiaoKhroskyabs	he or she [third person singular]	cçə⁵³	cçə⁵³	Huang2007	
4673	GuanyinqiaoKhroskyabs	he or she [third person singular]	ə⁵⁵tə³³	ə⁵⁵tə³³	Huang2007	
4674	GuanyinqiaoKhroskyabs	he or she [third person singular]	a³³tə⁵³	a³³tə⁵³	Huang2007	
5016	NjorogsKhroskyabs	he or she [third person singular]		ai⁵⁵ti³³	Yin2007	
5435	Tshobdun	he or she [third person singular]	koʔ	koʔ	Sun2019	
6005	NgyaltsuZbu	he or she [third person singular]	və-	və-	Gong2018	
6136	Zlarong	he or she [third person singular]	jɛ55	jɛ55	Zhao2019	
6141	Zlarong	he or she [third person singular]	ji55	ji55	Zhao2019	
6475	KyomkyoSitu	he or she [third person singular]	wuɟo	wuɟo	Prins2016	
24	Bantawa	heavy	gəhək	gəhək	Jongens2009	33939
265	Daofu	heavy	gɛ nɮə	gɛ nɮə	Huang1992	19833
549	Japhug	heavy	rʑi	rʑi	Jacques2015b	4500
954	Tangut	heavy	ljɨɨ	ljɨɨ	Li1997	37974
1328	WobziKhroskyabs	heavy	rdə̂	rdə̂	Lai2017	31638
1649	Zhaba	heavy	lo⁵⁵lo⁵⁵	lo⁵⁵lo⁵⁵	Huang1992	21789
1929	MaerkangrGyalrong	heavy	kə li	kə li	Huang1992	18029
2191	MuyaKangding	heavy	ɣə³³ɣə⁵³	ɣə³³ɣə⁵³	Huang1992	23029
2455	MenyaGao	heavy		1ɣəɣə	Gao2016	
2796	OldBurmese	heavy	liyḥ	liyḥ		31076
3045	QueyuXinlong	heavy	qa⁵⁵rlə⁵⁵	qa⁵⁵rlə⁵⁵	Huang1992	20622
3465	QueyuPubarong	heavy	ləglə̄	ləglə̄	GuanForthcoming	
3635	SiyuewuKhroskyabs	heavy	rdə̂d	rdə̂d		38832
3981	BragbarSitu	heavy	dî	dî	ZhangForthcoming	
4344	Geshiza	heavy		ldə	Honkasalo2019	
4675	GuanyinqiaoKhroskyabs	heavy	ʁrdə⁵³	ʁrdə⁵³	Huang2007	
5264	NjorogsKhroskyabs	heavy		ʁrdit⁵⁵	Yin2007	
5550	Tshobdun	heavy	rɟi	rɟi	Sun2019	
5885	NgyaltsuZbu	heavy	kə-rɟə́ʔ	kə-rɟə́ʔ	Gong2018	
6134	Zlarong	heavy	ɣɨ31tə55	ɣɨ31tə55	Zhao2019	
6476	KyomkyoSitu	heavy	kədu	kədu	Prins2016	
25	Bantawa	here	otni	otni	Jongens2009	33940
266	Daofu	here	ɛ de qhɛ	ɛ de qhɛ	Huang1992	19240
550	Japhug	here	kɯre	kɯre	Jacques2015b	4553
955	Tangut	here			Li1997	38167
1329	WobziKhroskyabs	here	cə̂gə	cə̂gə	Lai2017	31639
1650	Zhaba	here	kᴜ³³ ŋᴜ⁵⁵	kᴜ³³ ŋᴜ⁵⁵	Huang1992	21736
1651	Zhaba	here	kᴜ³³ khə⁵⁵	kᴜ³³ khə⁵⁵	Huang1992	21737
1930	MaerkangrGyalrong	here	ʃtəi	ʃtəi	Huang1992	17984
2192	MuyaKangding	here	ɐ³³ khɐ⁵³	ɐ³³ khɐ⁵³	Huang1992	22970
2646	MenyaGao	here		1ʌkhʌ	Gao2016	
2797	OldBurmese	here	sañ◦to₁ṅ	sañ◦to₁ṅ		31077
3046	QueyuXinlong	here	tʃi⁵⁵ kɯ⁵⁵	tʃi⁵⁵ kɯ⁵⁵	Huang1992	20570
3466	QueyuPubarong	here	kə̄tʰə	kə̄tʰə	GuanForthcoming	
3467	QueyuPubarong	here	kə tʰə̄ qãɪ	kə tʰə̄ qãɪ	GuanForthcoming	
3636	SiyuewuKhroskyabs	here	cə̂gə	cə̂gə		38833
3982	BragbarSitu	here	ˈtə-tɕɐ	ˈtə-tɕɐ	ZhangForthcoming	
4604	Geshiza	here			Honkasalo2019	
4676	GuanyinqiaoKhroskyabs	here	cçə⁵³gə³³	cçə⁵³gə³³	Huang2007	
4677	GuanyinqiaoKhroskyabs	here	cçə⁵³ʁɑ³³	cçə⁵³ʁɑ³³	Huang2007	
5040	NjorogsKhroskyabs	here		ci⁵⁵to⁵⁵	Yin2007	
5041	NjorogsKhroskyabs	here		ci⁵⁵tos⁵⁵	Yin2007	
5428	Tshobdun	here	kʰə́kʰo	kʰə́kʰo	Sun2019	
5429	Tshobdun	here	kʰo	kʰo	Sun2019	
5767	NgyaltsuZbu	here	ɐkhóʔ	ɐkhóʔ	Gong2018	
6113	Zlarong	here	ã55na31	ã55na31	Zhao2019	
6477	KyomkyoSitu	here	tʃe	tʃe	Prins2016	
26	Bantawa	high / tall	ɨkiwaŋ	ɨkiwaŋ	Jongens2009	33942
27	Bantawa	high / tall	jʰonma (jʰonta)	jʰonma (jʰonta)	Jongens2009	33943
267	Daofu	high / tall	gɛ mthu	gɛ mthu	Huang1992	19262
