ID	DOCULECT	GLOSS_IN_SOURCE	CONCEPT	IPA	TOKENS	ALIGNMENT	NOTE	BORROWING	CHINESE	COGID	COGIDS	HANZI	MORPHEME_STRUCTURE
10436	Japhug	swim	to swim	ndʑaʁ	n dʑ a ʁ				游泳	0		泳	
10489	Japhug	tail	the tail	tɤ-jme	t ɤ ◦ j m e	) t ɤ ◦ j m e			尾巴	84		尾	
10493	Tangut	tail	the tail	mjiij¹	m j ii j ¹				尾巴	84		尾	
10542	Japhug		ten	sqi	s q i	s - q i - - - - - -				364			
10595	Japhug	that	that	nɯ	n ɯ				那	2687		彼	
10599	Tangut	that	that	thja¹	tʰ j a ¹				那	0		彼	
10648	Japhug		there	nɯreri	n ɯ r e r i				那儿	2711			
10701	Japhug		they [third person plural]	ʑara	ʑ a r a				他们	0			
10754	Japhug		thick	jaʁ	j a ʁ	j a ʁ			厚	977			
10807	Japhug		thin (object)	mba	mb a	) mb a			薄	3196			
10860	Japhug		to think (reflect)	sɯso	s ɯ s o	) s ɯ s o	see LS note for Old Chinese		想	10586			
10913	Japhug	this	this	ki	k i				这	2756		是	
10917	Tangut	this	this	thjɨ²	tʰ j ɨ ²				这	0		是	
10966	Japhug	you	thou [second person singular]	nɤʑo	n ɤ ʑ o	) n ɤ ʑ o			你	10475		汝	
11019	Japhug		three	χsɯm	χ s ɯ m	) χ s ɯ m		tib[gsum]	三	283			
11072	Japhug		to throw	ɣɤrɤt	ɣ ɤ r ɤ t	ɣ ɤ r ɤ t			扔	3213			
11125	Japhug		the thunder	tʰoʁ	tʰ o ʁ	tʰ o ʁ		tib[tʰog]		2526			
11178	Japhug		to tie (together)	βraʁ	β r a ʁ				捆	0			
11231	Japhug	tongue	the tongue	tɯ-mdʑu	t ɯ ◦ m dʑ u	t ɯ ◦ m dʑ u			舌头	3227		舌	
11235	Tangut	tongue	the tongue	lhjwa	lʰ j w a				舌头	715		舌	
11284	Japhug	tooth	the tooth (front)	tɯ-ɕɣa	t ɯ ◦ ɕ ɣ a	- t ɯ ◦ ɕ ɣ a			牙齿	10482		牙	
11288	Tangut	tooth	the tooth (front)	kowr²	k o w r ²				牙齿	4191		牙	
11337	Japhug	tree	the tree	si	s i	- s i			树	3396		木	
11341	Tangut	tree	the tree	sji¹	s j i ¹				树	3396		木	
11390	Japhug		to turn (around)	jɣɤt	j ɣ ɤ t				转	0			
11443	Japhug		twenty	ɣnɤsqi	ɣ n ɤ s q i					4759			
11496	Japhug	two	two	ʁnɯz	ʁ n ɯ z	) ʁ n ɯ z			二	102		二	
11500	Tangut	two	two	njɨɨ²	n j ɨɨ/ɨː ²	n j ɨɨ/ɨː ²			二	102		二	
11549	Japhug		to vomit	mɯjphɤt	m ɯ j pʰ ɤ t	) m ɯ j pʰ ɤ t			呕吐	736			
11602	Japhug	walk	to walk	ŋke	ŋ k e	- ŋ k e			走	29778		行	
11606	Tangut	walk	to walk	dʑji	dʑ j i				走	4192		行	
11655	Japhug	hot	warm (hot)	sɤɕke	s ɤ ɕ k e					0		熱	
11659	Tangut	hot	warm (hot)	tsja¹	ts j a ¹					0		熱	
11708	Japhug		to wash	χtɕi	χ tɕ i				洗	0			
11761	Japhug	water	the water	tɯ-ci	t ɯ ◦ c i	t ɯ ◦ c i			水	3374		水	
11765	Tangut	water	the water	zjɨɨr²	z j ɨɨ/ɨː r ²	z j ɨɨ/ɨː r ²			水	4193		水	
11814	Japhug	we	we [first person plural inclusive]	iʑo	i ʑ o				我们	2860		我	
11818	Tangut	we	we [first person plural inclusive]	gjɨ²mji²	g j ɨ ² m j i ²				我们	0		我	
11867	Japhug		wet	aci	a c i	a c i			湿	2364			
11920	Japhug	what	what	tɕʰi	tɕʰ i			tib[tɕʰi]	设么	5949		何	
11924	Tangut	what	what	xwa²	x w a ²				设么	0		何	
11973	Japhug		when	thɤjɕu	tʰ ɤ jɕ u					0			
12026	Japhug		where	ŋotɕu	ŋ o tɕ u				哪里	2903			
12079	Japhug	white	white	wɣrum	w ɣ r u m	) w ɣ r u m			白	10173		白	
12083	Tangut	white	white	phiow¹	pʰ i o w ¹				白	10173		白	
12132	Japhug	who	who	ɕɯ	ɕ ɯ	- ɕ ɯ			谁	2253		孰	
12136	Tangut	who	who	sjwɨ²	s j w ɨ ²				谁	2253		孰	
12185	Japhug		wide	rɟum	r ɟ u m				宽	0			
12238	Japhug		the wife	tɤ-rʑaβ	t ɤ ◦ r ʑ a β				妻子	2935			
12291	Japhug		the wind	qale	q a l e	- q a l e			风	994			
12344	Japhug		the wing	ɯ-ʁar	ɯ ◦ ʁ a r	ɯ ◦ ʁ a r			翅膀	3315			
12397	Japhug	woman	the woman	tɕheme	tɕʰ e m e	- tɕʰ e m e			女人	29768		女	
12401	Tangut	woman	the woman	mjịj¹	m j ị j ¹				女人	29768		女	
12450	Japhug		the wood (material)	si	s i					8175			
12503	Japhug		the work	ta-ma	t a ◦ m a					0			
12556	Japhug		the worm	qajɯ	q a j ɯ				虫	2984			
12609	Japhug		to yawn	aχom	a χ o m					0			
12662	Japhug		the year	tɯ-xpa	t ɯ ◦ x p a	t ɯ ◦ x p a			年	29777			
12715	Japhug	yellow	yellow	qarŋe	q a r ŋ e	q a r ŋ e			黄	2513		黃	
12719	Tangut	yellow	yellow	nər²	n ə r ²				黄	2513		黃	
12768	Japhug		you [second person plural]	nɯʑo	n ɯ ʑ o					3007			
14884	Queyu_Xinlong	rope / string	the rope	ʂta⁵⁵thi⁵⁵	ʂ t a ⁵⁵ ◦ th i ⁵⁵		!			0			
15195	Muya	man	the man (male human)	thə⁵³tshe³³	th ə ⁵³ ◦ tsh e ³³					0			
15316	Muya	small	small	tsə³³tsæ⁵³	ts ə ³³ ◦ ts æ ⁵³					0			
15544	Queyu_Xinlong	skin	the skin	ri¹³riɛ³³	r i ¹³ ◦ r i ɛ ³³					0			
15596	Queyu_Xinlong	one	one	tɯ⁵⁵	t ɯ ⁵⁵					0			
15620	Queyu_Xinlong	six	six	tʃhi⁵⁵	tʃh i ⁵⁵		!			0			
15691	Daofu	we	we [first person plural inclusive]	ŋa ji	ŋ a _ j i					2856			
15738	Daofu	nail	the nail (fingernail or claw)	ldzə	l dz ə	- l dz ə	!			1194			
15754	Muya	middle	middle	pɐ⁵⁵mæ⁵³	p ɐ ⁵⁵ ◦ m æ ⁵³					0			
15772	Daofu	he	he or she [third person singular]	thə	tʰ ə	tʰ ə				3955			
15868	Daofu	tongue	the tongue	vɮɛ	v ɮ ɛ	- v ɮ ɛ				4190			
15884	Daofu	lung	the lung	ʂtse	ʂ ts e	- ʂ ts e	!			716			
15886	Daofu	heart	the heart	zjar	z j a r	z j a r				3753			
16050	rGyalrong_Maerkang	mother	the mother	tə mo	t ə _ m o	- t ə _ m o				1213			
16058	rGyalrong_Maerkang	nail	the nail (fingernail or claw)	tɑ ndzru	t ɑ _ n dz r u	- t ɑ _ n dz r u	!			1194			
16074	Muya	child	the child (young human)	pə³³tshi⁵³	p ə ³³ ◦ tsh i ⁵³					0			
16095	rGyalrong_Maerkang	hunt	to hunt	tɐ rwɐk kɑ pɑ	t ɐ _ r w ɐ k _ k ɑ _ p ɑ	) t ɐ _ r w ɐ k _ k ɑ _ p ɑ				1455			
16111	Queyu_Xinlong	I	I [first person singular]	ŋɯ¹³	ŋ ɯ ¹³					0			
16129	rGyalrong_Maerkang	wolf	the wolf	spjɑŋ kə	s p j ɑ ŋ _ k ə	- s p j ɑ ŋ _ k ə	!	tib[spʲaŋ.ki]		741			
16141	Queyu_Xinlong	he	he or she [third person singular]	tsɛ¹³	ts ɛ ¹³					0			
16166	Daofu	what	what	a tɕhə	a _ tɕh ə			tib[tɕʰi		5949			
16371	Daofu	wife (reference)	the wife	la ja	l a _ j a					2931			
16375	Daofu	wife (address)	the wife	vu da	v u _ d a					2933			
16541	Zhaba_Daofu_County	dark	dark	na³³pu⁵⁵pu³³	n a ³³ ◦ p u ⁵⁵ ◦ p u ³³	( - - - ) - - - - - - - ( - - - - ) n a - ³³ ( - ◦ - - - p u ⁵⁵ ◦ p u ³³ - - - - )				144			
16549	Muya	forest	the forest	nɑ³³ɦu⁵⁵	n ɑ ³³ ◦ ɦ u ⁵⁵					0			
16561	Zhaba_Daofu_County	throw up / vomit	to vomit	phɛ⁵⁵	ph ɛ ⁵⁵	) ph ɛ ⁵⁵				736			
16590	Queyu_Xinlong	thin	thin (slim)	la¹³qha⁵⁵tɕe³³	l a ¹³ ◦ qh a ⁵⁵ ◦ tɕ e ³³					0			
16629	Queyu_Xinlong	smooth / glossy / sleek	smooth	n̥a⁵⁵n̥a³³	n̥ a ⁵⁵ ◦ n̥ a ³³					0			
16664	Zhaba_Daofu_County	run	to run	tə⁵⁵mɟjo⁵⁵	t ə ⁵⁵ ◦ m ɟj o ⁵⁵	( - - - t ə ⁵⁵ ◦ ) - m ɟj o - - ( ⁵⁵ - - - - - )	!	tib mgyogs?rgyug		729			
16720	Daofu	flow (of water)	to flow	xɕɛr	x ɕ ɛ r	x ɕ ɛ r	!			3182			
16815	Daofu	snake	the snake	mphri	m pʰ r i	- m pʰ r i	!			70			
16930	Daofu	branch / twig	the branch	qa rvɐ	q a + r v ɐ	q a + r v ɐ	!			410			
17038	Queyu_Xinlong	outside	outside	ʁa¹³wə⁵⁵	ʁ a ¹³ ◦ w ə ⁵⁵					0			
17073	Daofu	seed	the seed	fɬhə	f ɬʰ ə	- f ɬʰ ə				4007			
17140	Zhaba_Daofu_County	heart	the heart	n̥ɛ¹³	n̥ ɛ ¹³	( - - - ) - n̥ ɛ ( - ) - ( ¹³ - - - - - - - - )				539			
17203	Daofu	grass	the grass	rŋə rŋa	r ŋ ə + r ŋ a	r ŋ ə - + r ŋ a	!			311			
17207	Zhaba_Daofu_County	see	to see	tʂu⁵⁵	tʂ u ⁵⁵	tʂ u ⁵⁵				3242			
17257	Muya	mother	the mother	æ³³mɐ⁵⁵	æ ³³ ◦ m ɐ ⁵⁵					0			
17262	Muya	son	the son	tɕue²⁴	tɕ u e ²⁴					0			
17325	rGyalrong_Maerkang	sun	the sun	kə jɑm	k ə _ j ɑ m	k ə _ j ɑ m				2355			
17326	rGyalrong_Maerkang	moon	the moon	tsə lɑ	ts ə _ l ɑ	- ts ə _ l ɑ				2081			
17327	rGyalrong_Maerkang	star	the star	tsəu ri	ts ə u _ r i	- ts ə u _ r i				1073			
17330	rGyalrong_Maerkang	thunder	the thunder	tɑ rmok	t ɑ _ r m o k	) t ɑ _ r m o k	!			90			
17331	rGyalrong_Maerkang	wind	the wind	khɑ li	kh ɑ _ l i	- kh ɑ _ l i	!			994			
17332	rGyalrong_Maerkang	rain	the rain	tə mu	t ə _ m u	- t ə _ m u				1164			
17333	rGyalrong_Maerkang	rainbow	the rainbow	ndʒɑ	n dʒ ɑ	- n dʒ ɑ	!	Tibetan[ɴdʑa]		94			
17334	rGyalrong_Maerkang	snow	the snow	tɐi pɑ	t ɐ i _ p ɑ	) t ɐ i _ p ɑ				2372			
17335	rGyalrong_Maerkang	hail	the hail	tə rmo	t ə _ r m o	( t ə _ ) r m o -	!			1166			
17336	rGyalrong_Maerkang	frost	the frost	sŋɐr	s ŋ ɐ r	s ŋ ɐ - r - ( - - - - - - - - - - )				666			
17337	rGyalrong_Maerkang	dew	the dew	tʃhə ri	tʃh ə _ r i	- - - - - - - - - - - - - - - tʃh ə _ - - - - - r - i - -				10257			
17338	rGyalrong_Maerkang	fog	the fog	sɑ zdᴇm	s ɑ _ z d ᴇ m	( s ɑ _ ) z d ᴇ - - - m ( - - - - - - - - - - - - )	!			668			
17339	rGyalrong_Maerkang	ice	the ice	ta rkɑm	t a _ r k ɑ m	t a _ r k ɑ m	!			2388			
17340	rGyalrong_Maerkang	fire	the fire	tə mtʃək	t ə _ m tʃ ə k	t ə _ m tʃ ə k	!			670			
17341	rGyalrong_Maerkang	smoke	the smoke	tɐ khə	t ɐ _ kh ə	) t ɐ _ kh ə				68			
17345	rGyalrong_Maerkang	hill / mountain	the mountain	tɑ wɑt	t ɑ _ w ɑ t	t ɑ _ w ɑ t				673			
17351	rGyalrong_Maerkang	river	the river	tʃə khɑ	tʃ ə _ kh ɑ	- tʃ ə _ kh ɑ		Tib [tɕʰu.kha]		400			
17352	rGyalrong_Maerkang	lake	the lake	mtsho	m tsh o	- m tsh o	!	tib[mtsʰo]		387			
17353	rGyalrong_Maerkang	sea	the sea	rɟjɐ mtsho	r ɟ j ɐ _ m tsh o		!	tib[rgʲa.mtsʰo]		3122			
17355	rGyalrong_Maerkang	road	the road	tʂəlɑ	tʂ ə l ɑ	tʂ ə l ɑ	!			2850			
17358	rGyalrong_Maerkang	sand	the sand	kə wᴇk	k ə _ w ᴇ k	) k ə _ w ᴇ k				2415			
17359	rGyalrong_Maerkang	dust	the dust	tɐ ndər	t ɐ _ n d ə r	( t ɐ _ - - - - - - - - - - - ) n - d - ə r - ( - - - - )	!			507			
17360	rGyalrong_Maerkang	mud	the mud	tɑ tʂo	t ɑ _ tʂ o	t ɑ _ tʂ o				682			
17361	rGyalrong_Maerkang	water	the water	tə ȶʃi	t ə _ ȶʃ i	t ə _ ȶʃ i				3374			
17363	rGyalrong_Maerkang	forest	the forest	ʃə khɑ	ʃ ə _ kh ɑ	ʃ ə - - ( - - _ kh ɑ - - - - - - - - - - - - - - - - - )				683			
17370	rGyalrong_Maerkang	salt	the salt	tshɐ	tsh ɐ	) tsh ɐ		tib[tsʰʷa]		4160			
17378	rGyalrong_Maerkang	head	the head	tɑ ko	t ɑ _ k o	( - - - - - - - - t ɑ _ - - - ) - - k - o - - - - - ( - - - - - - - - - - - - - - - - )				1426			
17379	rGyalrong_Maerkang	hair	the hair (of the head)	tɑ ko rȵᴇ	t ɑ _ k o _ r ȵ ᴇ	- - - - - - - - - - - - - - - - - ( t ɑ _ ) k o _ r ȵ ᴇ - - - - - - ( - - )	!			2014			
17382	rGyalrong_Maerkang	eye	the eye	tə mȵɑk	t ə _ m ȵ ɑ k	( - - - - - ) t ə _ m ȵ ɑ k - - - ( - - - - - - - - - - - - - )	!			4			
17383	rGyalrong_Maerkang	nose	the nose	tə ʃnɑ	t ə _ ʃ n ɑ	- t ə _ ʃ n ɑ				2090			
17387	rGyalrong_Maerkang	mouth	the mouth	tə khɑ	t ə _ kh ɑ	- t ə _ kh ɑ		Tib[kha]		10405			
17390	rGyalrong_Maerkang	neck	the neck	tə mki	t ə _ m k i	- t ə _ m k i	!			695			
17391	rGyalrong_Maerkang	shoulder	the shoulder	tɑ rpɑk	t ɑ _ r p ɑ k	) t ɑ _ r p ɑ k	!			13			
17392	rGyalrong_Maerkang	armpit	the armpit	tɑ pjɑ kᴇ	t ɑ _ p j ɑ _ k ᴇ	( t ɑ _ ) p j ɑ - _ k ᴇ - - - - - - -				3172			
17393	rGyalrong_Maerkang	breast	the breast (female)	tə nu	t ə _ n u	( - - - t ə _ ) n u - - - ( - - - - - - - - - - - - - - - - - - - - )				10186			
17397	rGyalrong_Maerkang	thigh	the thigh	tə phək pɑ	t ə _ ph ə k _ p ɑ	) t ə _ ph ə k _ p ɑ				699			
17400	rGyalrong_Maerkang	foot	the foot	tɑ mᴇ	t ɑ _ m ᴇ	( t ɑ _ ) m ᴇ				701			
17410	rGyalrong_Maerkang	skin	the skin	tə ndʐi	t ə _ n dʐ i	- t ə _ n dʐ i	!			2473			
17417	rGyalrong_Maerkang	bone	the bone	ʃɐ rə	ʃ ɐ _ r ə	( - - - - - ʃ ɐ _ ) - r ə - - - ( - ) - ( - - - - - - - - - - - - - - - - - - - - - - - )	!			2			
17422	rGyalrong_Maerkang	tongue	the tongue	tə ʃmᴇ	t ə _ ʃ m ᴇ	t ə _ ʃ m ᴇ				3784			
17425	rGyalrong_Maerkang	lung	the lung	tə rtshos	t ə _ r tsh o s	- t ə _ r tsh o s	!			716			
17426	rGyalrong_Maerkang	heart	the heart	tə ʃnᴇ	t ə _ ʃ n ᴇ	( t ə _ ) ʃ n ᴇ ( - ) - ( - - - - - - - - - )				539			
17427	rGyalrong_Maerkang	liver	the liver	tə pʃu	t ə _ p ʃ u	- t ə _ p ʃ u	!			2076			
17442	rGyalrong_Maerkang	child	the child (young human)	tɑ pu	t ɑ _ p u			Tib[bu]		4033			
17446	rGyalrong_Maerkang	man	the man (male human)	tə tsɑ	t ə _ ts ɑ	t ə _ ts ɑ				730			
17449	Muya	horn	the horn (keratinized skin)	tʂhə̱⁵³	tʂh ə̱ ⁵³					0			
17452	Muya	horn	the horn (keratinized skin)	tʂhə̱⁵⁵mbɐ⁵³	tʂh ə̱ ⁵⁵ ◦ mb ɐ ⁵³		?!			0			
17475	rGyalrong_Maerkang	father	the father	tɐ pɐ	t ɐ _ p ɐ	( t ɐ _ - - - - - - - ) - p ɐ - - - ( - - - - - - - - - - - - )				107			
17477	rGyalrong_Maerkang	son	the son	tə tsɑ	t ə _ ts ɑ	) t ə _ ts ɑ				73			
17479	rGyalrong_Maerkang	daughter	the daughter	tə mi	t ə _ m i	( t ə ) _ m i - -				746			
17501	rGyalrong_Maerkang	husband	the husband	phou jɑ	ph o u _ j ɑ					3992			
17502	rGyalrong_Maerkang	wife	the wife	tɑ rɟjɑp	t ɑ _ r ɟ j ɑ p					2935			
17516	rGyalrong_Maerkang	horn	the horn (keratinized skin)	tə ru	t ə _ r u	( - - - t ə _ - - - ) - - - r - u - - - ( - - - - - - - - - - - - )				312			
17517	rGyalrong_Maerkang	hoof	the hoof	tɑ kɑ	t ɑ _ k ɑ	( t ɑ _ ) k ɑ - - -				2609			
17519	rGyalrong_Maerkang	hair / down	the body hair (hair or fur)	tɑ rȵᴇ	t ɑ _ r ȵ ᴇ	- - - - - - - - - - - - - - - - t ɑ _ r ȵ ᴇ - - - - - - - - - - -	!			141			
17520	rGyalrong_Maerkang	tail	the tail	tɐ jmi	t ɐ _ j m i	) t ɐ _ j m i	!			84			
17521	rGyalrong_Maerkang	horse	the horse	mbro	m b r o		!			3151			
17525	rGyalrong_Maerkang	sheep	the sheep	kə jo	k ə _ j o	) k ə _ j o				342			
17526	rGyalrong_Maerkang	goat	the goat	tʃhət	tʃh ə t	( - - ) tʃh ə t - ( - - - - - - - )				774			
17530	Daofu	wood / log	the wood (material)	ndʐɛ mɛ	n dʐ ɛ _ m ɛ		!			2978			
17532	rGyalrong_Maerkang	pig	the pig	pɑk	p ɑ k	- p ɑ k				2092			
17536	rGyalrong_Maerkang	dog	the dog	khənɑ	kh ə n ɑ	( - - - - - - - - - - - - ) kh - ə - - ( - ) - ( - ) - - ( - - - n ɑ )				2065			
17541	rGyalrong_Maerkang	wing	the wing	tɑ rkhɑm	t ɑ _ r kh ɑ m	t ɑ _ r kh ɑ m	!			3327			
17545	rGyalrong_Maerkang	tiger	the tiger	khuŋ	kh u ŋ	kh u ŋ				2645			
17552	rGyalrong_Maerkang	otter	the otter	tʃhə srɑm	tʃh ə _ s r ɑ m	- tʃh ə _ s r ɑ m		tib		1290			
17553	rGyalrong_Maerkang	mouse	the mouse or rat	pə ju	p ə _ j u	- p ə _ j u	!			10424			
17559	rGyalrong_Maerkang	bird	the bird	pɑ tsɑ	p ɑ _ ts ɑ	p - ɑ _ ts ɑ				462			
17565	rGyalrong_Maerkang	sparrow	the sparrow	pɑ tsɑ	p ɑ _ ts ɑ					3599			
17578	rGyalrong_Maerkang	frog	the frog	khɑ ʃpɑ	kh ɑ _ ʃ p ɑ	( - - kh ɑ ) _ ʃ p - ɑ - - - ( - ) - ( - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - )	!			145			
17579	rGyalrong_Maerkang	fish	the fish	pʃəu jo	p ʃ ə u _ j o	( p ʃ ə u _ - - - ) j o -	!			804			
17583	rGyalrong_Maerkang	louse	the louse	sor	s o r	- s o r				807			
17587	rGyalrong_Maerkang	mosquito	the mosquito	wɐs stsɐ	w ɐ s _ s ts ɐ	w ɐ s _ s ts ɐ	!			2689			
17590	rGyalrong_Maerkang	earthworm	the earthworm	khɐ rdə lu	kh ɐ _ r d ə _ l u	kh ɐ _ r d ə _ l u	!			811			
17592	rGyalrong_Maerkang	ant	the ant	kho |rok	kh o _ r o k	- - - - - - - - - - - - - - - - - - - - - - - - - - - - - kh o _ r o k - ( - - - - - - - - - - - - - )				2954			
17600	rGyalrong_Maerkang	branch / twig	the branch	tɐi jgɐ	t ɐ i _ j g ɐ	t ɐ i _ - j - - - g ɐ -	!			681			
17602	rGyalrong_Maerkang	leaf	the leaf	tɐi wɐk	t ɐ i _ w ɐ k	t ɐ i _ w ɐ k				881			
17603	rGyalrong_Maerkang	flower	the flower	mən tok	m ə n _ t o k	m ə n - _ t o k - - - - -		tib[me.tog]		248			
17604	rGyalrong_Maerkang	fruit	the fruit	ʃəŋ tok	ʃ ə ŋ _ t o k	ʃ ə ŋ - _ t o k -		Tibetan[ɕiŋ tog]		817			
17613	rGyalrong_Maerkang	bamboo	the bamboo	ɟjo	ɟj o	ɟj o				821			
17624	rGyalrong_Maerkang	seed	the seed	tə rpi	t ə _ r p i	) t ə _ r p i	!			4165			
17656	rGyalrong_Maerkang	grass	the grass	kɑ tsɑ	k ɑ _ ts ɑ	k ɑ _ ts ɑ				2792			
17659	Daofu	firewood	firewood	mə si	m ə _ s i					6006			
17661	rGyalrong_Maerkang	meat	the meat	ʃɑ	ʃ ɑ	- ʃ ɑ				10227			
17666	rGyalrong_Maerkang	egg	the egg	tɑ gɑm	t ɑ _ g ɑ m	t ɑ _ g ɑ m				852			
17690	Daofu	salty	salty	tshɛ khə	tsʰ ɛ + kʰ ə	( - - - - - - - ) tsʰ ɛ - + - - - kʰ ə - ( - ) - ( - - - - - - - )		tib		324			
17707	rGyalrong_Maerkang	house	the house	tə tʃəm	t ə _ tʃ ə m	( t ə _ ) tʃ - ə m - ( - - - ) -				209			
17725	Zhaba_Daofu_County	hide (sthg.)	to hide (conceal)	ka³³sə⁵⁵	k a ³³ ◦ s ə ⁵⁵	k a ³³ ◦ s ə ⁵⁵				2884			
17737	rGyalrong_Maerkang	firewood	firewood	ʃᴇ	ʃ ᴇ					6006			
17738	Daofu	knife	knife	pə rzi	p ə _ r z i		!			3645			
17750	rGyalrong_Maerkang	knife	knife	mbə rtsɑ	m b ə _ r ts ɑ		!			3645			
17797	rGyalrong_Maerkang	rope / string	the rope	tə brᴇ	t ə _ b r ᴇ	- t ə _ b r ᴇ				10164			
17801	rGyalrong_Maerkang	sickle	the sickle	tə ntwɑ	t ə _ n t w ɑ		!			3299			
17824	Daofu	red	red	gɛ ngi	g ɛ + n g i	- g ɛ + n g i	!			911			
17837	rGyalrong_Maerkang	name	the name	tə rmᴇ	t ə _ r m ᴇ	- t ə _ r m ᴇ	!			18			
17845	rGyalrong_Maerkang	dream	the dream	tɑ rmo	t ɑ _ r m o	( - - - - - - - - - - - - t ɑ _ - - - - - ) r m - o - - - - - - ( - - - - - - - - - - - - - - )	!			10217			
17849	rGyalrong_Maerkang	middle	middle	tə lɑ	t ə _ l ɑ	t ə _ l ɑ				917			
17850	rGyalrong_Maerkang	left	left	kou wlɑ	k o u _ w l ɑ	k o u _ w l ɑ	!			918			
17852	rGyalrong_Maerkang	right	right	kɑ cçhɑ	k ɑ _ cçh ɑ	k ɑ _ - cçh ɑ ( - - )	!			920			
17853	rGyalrong_Maerkang	front	the front (front side)	tə tʂi	t ə _ tʂ i	( - - t ə _ - - - ) tʂ i - - ( - - )				171			
17856	rGyalrong_Maerkang	inside	inside	wu gu	w u _ g u	w u _ g u ( - - )				626			
17862	Daofu	needle	the needle (for sewing)	ʁɑr	ʁ ɑ r	- ʁ ɑ r	!			10231			
17866	rGyalrong_Maerkang	below / under	below, under	wu spoi	w u _ s p o i	w u _ s p o i				930			
17867	rGyalrong_Maerkang	today	today	mə sni	m ə _ s n i	m ə _ s n i				1313			
17868	rGyalrong_Maerkang	yesterday	yesterday	mə ʃᴇr sni	m ə _ ʃ ᴇ r _ s n i	) m ə _ ʃ ᴇ r _ s n i				3040			
17870	rGyalrong_Maerkang	tomorrow	tomorrow	so sni	s o _ s n i	) s o _ s n i				2832			
17876	rGyalrong_Maerkang	morning	morning	tɑ nɑp	t ɑ _ n ɑ p	t ɑ _ n ɑ p				1142			
17877	rGyalrong_Maerkang	noon	noon	sɐk sə	s ɐ k _ s ə	s ɐ k _ s ə				936			
17878	rGyalrong_Maerkang	noon	noon	tə mtso	t ə _ m ts o	t ə _ m ts o	!			937			
17893	Daofu	rod / stick	the stick	pə cçha	p ə + cçʰ a	p ə + cçʰ a				3063			
17912	rGyalrong_Maerkang	one	one	kə tᴇk	k ə _ t ᴇ k	k ə _ t ᴇ k - ( - ) - ( - - )				302			
17913	rGyalrong_Maerkang	two	two	kə nᴇs	k ə _ n ᴇ s	) k ə _ n ᴇ s	!			102			
17916	rGyalrong_Maerkang	five	five	kə mŋo	k ə _ m ŋ o	( - - - - - - k ə _ - - ) m ŋ - - o - - - ( - - - )	!			10357			
17918	rGyalrong_Maerkang	seven	seven	kə ʃnəs	k ə _ ʃ n ə s	( - - - k ə _ ) ʃ - - - n - ə s - ( - - - - - )				55			
17921	rGyalrong_Maerkang	ten	ten	ʃtʃᴇ	ʃ tʃ ᴇ	ʃ - tʃ ᴇ - - - - - -	!			364			
17925	rGyalrong_Maerkang	twenty	twenty	kə nəs ʃtʃᴇ	k ə _ n ə s _ ʃ tʃ ᴇ		!			2812			
17927	Muya	ant	the ant	tʂuɑ²⁴	tʂ u ɑ ²⁴					0			
17929	rGyalrong_Maerkang	hundred	hundred	pə |rjɐ	p ə _ r j ɐ	( - - - - - ) - p ə _ r - j ɐ - - - ( - - - - - - )	!			185			
17948	Muya	feather / plume	the feather	ndʑe⁵⁵ɦu⁵⁵ mo²⁴	ndʑ e ⁵⁵ ◦ ɦ u ⁵⁵ _ m o ²⁴		?!			0			
17972	rGyalrong_Maerkang	I	I [first person singular]	ŋɑ	ŋ ɑ	ŋ - ɑ - - - - -				327			
17973	rGyalrong_Maerkang	we	we [first person plural inclusive]	ŋə ȵᴇ	ŋ ə _ ȵ ᴇ					4027			
17974	rGyalrong_Maerkang	you	thou [second person singular]	no	n o	) n o				10475			
17975	rGyalrong_Maerkang	he	he or she [third person singular]	mə	m ə	m ə				964			
17976	rGyalrong_Maerkang	he	he or she [third person singular]	wə jo	w ə _ j o	w ə ( _ j o )				965			
17982	rGyalrong_Maerkang	this	this	ʃtə	ʃ t ə		!			4022			
17984	rGyalrong_Maerkang	here	here	ʃtəi	ʃ t ə i		!			3989			
17986	rGyalrong_Maerkang	that	that	wu tə	w u _ t ə					5244			
17988	rGyalrong_Maerkang	there	there	wu təi	w u _ t ə i					4019			
17990	rGyalrong_Maerkang	who	who	sə	s ə	- s ə				2253			
17991	rGyalrong_Maerkang	what	what	thə	th ə					5949			
17992	rGyalrong_Maerkang	where	where	kə təi	k ə _ t ə i					4028			
17994	rGyalrong_Maerkang	all / everything	all	kə tʃᴇt	k ə _ tʃ ᴇ t					3969			
17996	rGyalrong_Maerkang	big / large	big	kə ktᴇ	k ə _ k t ᴇ	k ə _ k t - ᴇ - ( - - - - - )				29701			
17997	rGyalrong_Maerkang	small	small	kə ktsi	k ə _ k ts i	( - - - - k ə _ ) k ts i ( - - )	!			440			
17998	rGyalrong_Maerkang	high / tall	high / tall	kə mbro	k ə _ m b r o	( - - k ə _ ) m b r o - - ( - - - - - - )	!			896			
18000	rGyalrong_Maerkang	long	long	kə skrᴇn	k ə _ s k r ᴇ n	k ə _ s k r ᴇ n	!			971			
18001	rGyalrong_Maerkang	short	short	kə ktʃən	k ə _ k tʃ ə n	k ə _ k tʃ ə n	!			972			
18002	rGyalrong_Maerkang	far / distant	far	kə cçhə	k ə _ cçh ə	k ə _ cçh ə	!			973			
